"BestMatchID"	"File_Name"	"BestMatchScore"	"OrigMetaID"	"Cluster"	"CellType"	"fov"	"Slide_celltype_fov"
"T1_b_g5_PDAC-Cancer_10"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g5_PDAC-Cancer_10"	"T1_b_g5"	"PDAC-Cancer"	"T1_b_10"	"T1_b_PDAC-Cancer_T1_b_10"
"T1_b_g5_PDAC-Cancer_12"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g5_PDAC-Cancer_12"	"T1_b_g5"	"PDAC-Cancer"	"T1_b_12"	"T1_b_PDAC-Cancer_T1_b_12"
"T1_b_g5_PDAC-Cancer_13"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g5_PDAC-Cancer_13"	"T1_b_g5"	"PDAC-Cancer"	"T1_b_13"	"T1_b_PDAC-Cancer_T1_b_13"
"T1_b_g5_PDAC-Cancer_21"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g5_PDAC-Cancer_21"	"T1_b_g5"	"PDAC-Cancer"	"T1_b_21"	"T1_b_PDAC-Cancer_T1_b_21"
"T1_b_g5_PDAC-Cancer_22"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g5_PDAC-Cancer_22"	"T1_b_g5"	"PDAC-Cancer"	"T1_b_22"	"T1_b_PDAC-Cancer_T1_b_22"
"T1_b_g6_Tcell_1"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_1"	"T1_b_g6"	"Tcell"	"T1_b_1"	"T1_b_Tcell_T1_b_1"
"T1_b_g6_Tcell_2"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_2"	"T1_b_g6"	"Tcell"	"T1_b_2"	"T1_b_Tcell_T1_b_2"
"T1_b_g6_Tcell_3"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_3"	"T1_b_g6"	"Tcell"	"T1_b_3"	"T1_b_Tcell_T1_b_3"
"T1_b_g6_Tcell_4"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_4"	"T1_b_g6"	"Tcell"	"T1_b_4"	"T1_b_Tcell_T1_b_4"
"T1_b_g6_Tcell_5"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_5"	"T1_b_g6"	"Tcell"	"T1_b_5"	"T1_b_Tcell_T1_b_5"
"T1_b_g6_Tcell_6"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_6"	"T1_b_g6"	"Tcell"	"T1_b_6"	"T1_b_Tcell_T1_b_6"
"T1_b_g6_Tcell_7"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_7"	"T1_b_g6"	"Tcell"	"T1_b_7"	"T1_b_Tcell_T1_b_7"
"T1_b_g6_Tcell_8"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_8"	"T1_b_g6"	"Tcell"	"T1_b_8"	"T1_b_Tcell_T1_b_8"
"T1_b_g6_Tcell_9"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_9"	"T1_b_g6"	"Tcell"	"T1_b_9"	"T1_b_Tcell_T1_b_9"
"T1_b_g6_Tcell_10"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_10"	"T1_b_g6"	"Tcell"	"T1_b_10"	"T1_b_Tcell_T1_b_10"
"T1_b_g6_Tcell_11"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_11"	"T1_b_g6"	"Tcell"	"T1_b_11"	"T1_b_Tcell_T1_b_11"
"T1_b_g6_Tcell_12"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_12"	"T1_b_g6"	"Tcell"	"T1_b_12"	"T1_b_Tcell_T1_b_12"
"T1_b_g6_Tcell_13"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_13"	"T1_b_g6"	"Tcell"	"T1_b_13"	"T1_b_Tcell_T1_b_13"
"T1_b_g6_Tcell_14"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_14"	"T1_b_g6"	"Tcell"	"T1_b_14"	"T1_b_Tcell_T1_b_14"
"T1_b_g6_Tcell_15"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_15"	"T1_b_g6"	"Tcell"	"T1_b_15"	"T1_b_Tcell_T1_b_15"
"T1_b_g6_Tcell_16"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_16"	"T1_b_g6"	"Tcell"	"T1_b_16"	"T1_b_Tcell_T1_b_16"
"T1_b_g6_Tcell_17"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_17"	"T1_b_g6"	"Tcell"	"T1_b_17"	"T1_b_Tcell_T1_b_17"
"T1_b_g6_Tcell_18"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_18"	"T1_b_g6"	"Tcell"	"T1_b_18"	"T1_b_Tcell_T1_b_18"
"T1_b_g6_Tcell_19"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_19"	"T1_b_g6"	"Tcell"	"T1_b_19"	"T1_b_Tcell_T1_b_19"
"T1_b_g6_Tcell_20"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_20"	"T1_b_g6"	"Tcell"	"T1_b_20"	"T1_b_Tcell_T1_b_20"
"T1_b_g6_Tcell_21"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_21"	"T1_b_g6"	"Tcell"	"T1_b_21"	"T1_b_Tcell_T1_b_21"
"T1_b_g6_Tcell_22"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g6_Tcell_22"	"T1_b_g6"	"Tcell"	"T1_b_22"	"T1_b_Tcell_T1_b_22"
"T1_b_g7_Stroma_1"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_1"	"T1_b_g7"	"Stroma"	"T1_b_1"	"T1_b_Stroma_T1_b_1"
"T1_b_g7_Stroma_2"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_2"	"T1_b_g7"	"Stroma"	"T1_b_2"	"T1_b_Stroma_T1_b_2"
"T1_b_g7_Stroma_3"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_3"	"T1_b_g7"	"Stroma"	"T1_b_3"	"T1_b_Stroma_T1_b_3"
"T1_b_g7_Stroma_4"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_4"	"T1_b_g7"	"Stroma"	"T1_b_4"	"T1_b_Stroma_T1_b_4"
"T1_b_g7_Stroma_5"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_5"	"T1_b_g7"	"Stroma"	"T1_b_5"	"T1_b_Stroma_T1_b_5"
"T1_b_g7_Stroma_6"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_6"	"T1_b_g7"	"Stroma"	"T1_b_6"	"T1_b_Stroma_T1_b_6"
"T1_b_g7_Stroma_7"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_7"	"T1_b_g7"	"Stroma"	"T1_b_7"	"T1_b_Stroma_T1_b_7"
"T1_b_g7_Stroma_8"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_8"	"T1_b_g7"	"Stroma"	"T1_b_8"	"T1_b_Stroma_T1_b_8"
"T1_b_g7_Stroma_9"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_9"	"T1_b_g7"	"Stroma"	"T1_b_9"	"T1_b_Stroma_T1_b_9"
"T1_b_g7_Stroma_10"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_10"	"T1_b_g7"	"Stroma"	"T1_b_10"	"T1_b_Stroma_T1_b_10"
"T1_b_g7_Stroma_11"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_11"	"T1_b_g7"	"Stroma"	"T1_b_11"	"T1_b_Stroma_T1_b_11"
"T1_b_g7_Stroma_12"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_12"	"T1_b_g7"	"Stroma"	"T1_b_12"	"T1_b_Stroma_T1_b_12"
"T1_b_g7_Stroma_13"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_13"	"T1_b_g7"	"Stroma"	"T1_b_13"	"T1_b_Stroma_T1_b_13"
"T1_b_g7_Stroma_14"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_14"	"T1_b_g7"	"Stroma"	"T1_b_14"	"T1_b_Stroma_T1_b_14"
"T1_b_g7_Stroma_15"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_15"	"T1_b_g7"	"Stroma"	"T1_b_15"	"T1_b_Stroma_T1_b_15"
"T1_b_g7_Stroma_16"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_16"	"T1_b_g7"	"Stroma"	"T1_b_16"	"T1_b_Stroma_T1_b_16"
"T1_b_g7_Stroma_17"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_17"	"T1_b_g7"	"Stroma"	"T1_b_17"	"T1_b_Stroma_T1_b_17"
"T1_b_g7_Stroma_18"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_18"	"T1_b_g7"	"Stroma"	"T1_b_18"	"T1_b_Stroma_T1_b_18"
"T1_b_g7_Stroma_19"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_19"	"T1_b_g7"	"Stroma"	"T1_b_19"	"T1_b_Stroma_T1_b_19"
"T1_b_g7_Stroma_20"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_20"	"T1_b_g7"	"Stroma"	"T1_b_20"	"T1_b_Stroma_T1_b_20"
"T1_b_g7_Stroma_21"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_21"	"T1_b_g7"	"Stroma"	"T1_b_21"	"T1_b_Stroma_T1_b_21"
"T1_b_g7_Stroma_22"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g7_Stroma_22"	"T1_b_g7"	"Stroma"	"T1_b_22"	"T1_b_Stroma_T1_b_22"
"T1_b_g8_Stroma_1"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_1"	"T1_b_g8"	"Stroma"	"T1_b_1"	"T1_b_Stroma_T1_b_1"
"T1_b_g8_Stroma_2"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_2"	"T1_b_g8"	"Stroma"	"T1_b_2"	"T1_b_Stroma_T1_b_2"
"T1_b_g8_Stroma_3"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_3"	"T1_b_g8"	"Stroma"	"T1_b_3"	"T1_b_Stroma_T1_b_3"
"T1_b_g8_Stroma_4"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_4"	"T1_b_g8"	"Stroma"	"T1_b_4"	"T1_b_Stroma_T1_b_4"
"T1_b_g8_Stroma_5"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_5"	"T1_b_g8"	"Stroma"	"T1_b_5"	"T1_b_Stroma_T1_b_5"
"T1_b_g8_Stroma_6"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_6"	"T1_b_g8"	"Stroma"	"T1_b_6"	"T1_b_Stroma_T1_b_6"
"T1_b_g8_Stroma_7"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_7"	"T1_b_g8"	"Stroma"	"T1_b_7"	"T1_b_Stroma_T1_b_7"
"T1_b_g8_Stroma_8"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_8"	"T1_b_g8"	"Stroma"	"T1_b_8"	"T1_b_Stroma_T1_b_8"
"T1_b_g8_Stroma_9"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_9"	"T1_b_g8"	"Stroma"	"T1_b_9"	"T1_b_Stroma_T1_b_9"
"T1_b_g8_Stroma_10"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_10"	"T1_b_g8"	"Stroma"	"T1_b_10"	"T1_b_Stroma_T1_b_10"
"T1_b_g8_Stroma_11"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_11"	"T1_b_g8"	"Stroma"	"T1_b_11"	"T1_b_Stroma_T1_b_11"
"T1_b_g8_Stroma_12"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_12"	"T1_b_g8"	"Stroma"	"T1_b_12"	"T1_b_Stroma_T1_b_12"
"T1_b_g8_Stroma_13"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_13"	"T1_b_g8"	"Stroma"	"T1_b_13"	"T1_b_Stroma_T1_b_13"
"T1_b_g8_Stroma_14"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_14"	"T1_b_g8"	"Stroma"	"T1_b_14"	"T1_b_Stroma_T1_b_14"
"T1_b_g8_Stroma_15"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_15"	"T1_b_g8"	"Stroma"	"T1_b_15"	"T1_b_Stroma_T1_b_15"
"T1_b_g8_Stroma_16"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_16"	"T1_b_g8"	"Stroma"	"T1_b_16"	"T1_b_Stroma_T1_b_16"
"T1_b_g8_Stroma_17"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_17"	"T1_b_g8"	"Stroma"	"T1_b_17"	"T1_b_Stroma_T1_b_17"
"T1_b_g8_Stroma_18"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_18"	"T1_b_g8"	"Stroma"	"T1_b_18"	"T1_b_Stroma_T1_b_18"
"T1_b_g8_Stroma_19"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_19"	"T1_b_g8"	"Stroma"	"T1_b_19"	"T1_b_Stroma_T1_b_19"
"T1_b_g8_Stroma_20"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_20"	"T1_b_g8"	"Stroma"	"T1_b_20"	"T1_b_Stroma_T1_b_20"
"T1_b_g8_Stroma_21"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_21"	"T1_b_g8"	"Stroma"	"T1_b_21"	"T1_b_Stroma_T1_b_21"
"T1_b_g8_Stroma_22"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g8_Stroma_22"	"T1_b_g8"	"Stroma"	"T1_b_22"	"T1_b_Stroma_T1_b_22"
"T1_b_g9_Bcell_1"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_1"	"T1_b_g9"	"Bcell"	"T1_b_1"	"T1_b_Bcell_T1_b_1"
"T1_b_g9_Bcell_2"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_2"	"T1_b_g9"	"Bcell"	"T1_b_2"	"T1_b_Bcell_T1_b_2"
"T1_b_g9_Bcell_3"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_3"	"T1_b_g9"	"Bcell"	"T1_b_3"	"T1_b_Bcell_T1_b_3"
"T1_b_g9_Bcell_4"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_4"	"T1_b_g9"	"Bcell"	"T1_b_4"	"T1_b_Bcell_T1_b_4"
"T1_b_g9_Bcell_5"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_5"	"T1_b_g9"	"Bcell"	"T1_b_5"	"T1_b_Bcell_T1_b_5"
"T1_b_g9_Bcell_6"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_6"	"T1_b_g9"	"Bcell"	"T1_b_6"	"T1_b_Bcell_T1_b_6"
"T1_b_g9_Bcell_7"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_7"	"T1_b_g9"	"Bcell"	"T1_b_7"	"T1_b_Bcell_T1_b_7"
"T1_b_g9_Bcell_9"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_9"	"T1_b_g9"	"Bcell"	"T1_b_9"	"T1_b_Bcell_T1_b_9"
"T1_b_g9_Bcell_10"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_10"	"T1_b_g9"	"Bcell"	"T1_b_10"	"T1_b_Bcell_T1_b_10"
"T1_b_g9_Bcell_11"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_11"	"T1_b_g9"	"Bcell"	"T1_b_11"	"T1_b_Bcell_T1_b_11"
"T1_b_g9_Bcell_12"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_12"	"T1_b_g9"	"Bcell"	"T1_b_12"	"T1_b_Bcell_T1_b_12"
"T1_b_g9_Bcell_13"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_13"	"T1_b_g9"	"Bcell"	"T1_b_13"	"T1_b_Bcell_T1_b_13"
"T1_b_g9_Bcell_14"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_14"	"T1_b_g9"	"Bcell"	"T1_b_14"	"T1_b_Bcell_T1_b_14"
"T1_b_g9_Bcell_15"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_15"	"T1_b_g9"	"Bcell"	"T1_b_15"	"T1_b_Bcell_T1_b_15"
"T1_b_g9_Bcell_16"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_16"	"T1_b_g9"	"Bcell"	"T1_b_16"	"T1_b_Bcell_T1_b_16"
"T1_b_g9_Bcell_17"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_17"	"T1_b_g9"	"Bcell"	"T1_b_17"	"T1_b_Bcell_T1_b_17"
"T1_b_g9_Bcell_18"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_18"	"T1_b_g9"	"Bcell"	"T1_b_18"	"T1_b_Bcell_T1_b_18"
"T1_b_g9_Bcell_19"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_19"	"T1_b_g9"	"Bcell"	"T1_b_19"	"T1_b_Bcell_T1_b_19"
"T1_b_g9_Bcell_20"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_20"	"T1_b_g9"	"Bcell"	"T1_b_20"	"T1_b_Bcell_T1_b_20"
"T1_b_g9_Bcell_21"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_21"	"T1_b_g9"	"Bcell"	"T1_b_21"	"T1_b_Bcell_T1_b_21"
"T1_b_g9_Bcell_22"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g9_Bcell_22"	"T1_b_g9"	"Bcell"	"T1_b_22"	"T1_b_Bcell_T1_b_22"
"T1_b_g10_Stroma_1"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_1"	"T1_b_g10"	"Stroma"	"T1_b_1"	"T1_b_Stroma_T1_b_1"
"T1_b_g10_Stroma_2"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_2"	"T1_b_g10"	"Stroma"	"T1_b_2"	"T1_b_Stroma_T1_b_2"
"T1_b_g10_Stroma_3"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_3"	"T1_b_g10"	"Stroma"	"T1_b_3"	"T1_b_Stroma_T1_b_3"
"T1_b_g10_Stroma_4"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_4"	"T1_b_g10"	"Stroma"	"T1_b_4"	"T1_b_Stroma_T1_b_4"
"T1_b_g10_Stroma_5"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_5"	"T1_b_g10"	"Stroma"	"T1_b_5"	"T1_b_Stroma_T1_b_5"
"T1_b_g10_Stroma_6"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_6"	"T1_b_g10"	"Stroma"	"T1_b_6"	"T1_b_Stroma_T1_b_6"
"T1_b_g10_Stroma_7"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_7"	"T1_b_g10"	"Stroma"	"T1_b_7"	"T1_b_Stroma_T1_b_7"
"T1_b_g10_Stroma_8"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_8"	"T1_b_g10"	"Stroma"	"T1_b_8"	"T1_b_Stroma_T1_b_8"
"T1_b_g10_Stroma_9"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_9"	"T1_b_g10"	"Stroma"	"T1_b_9"	"T1_b_Stroma_T1_b_9"
"T1_b_g10_Stroma_10"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_10"	"T1_b_g10"	"Stroma"	"T1_b_10"	"T1_b_Stroma_T1_b_10"
"T1_b_g10_Stroma_11"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_11"	"T1_b_g10"	"Stroma"	"T1_b_11"	"T1_b_Stroma_T1_b_11"
"T1_b_g10_Stroma_12"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_12"	"T1_b_g10"	"Stroma"	"T1_b_12"	"T1_b_Stroma_T1_b_12"
"T1_b_g10_Stroma_13"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_13"	"T1_b_g10"	"Stroma"	"T1_b_13"	"T1_b_Stroma_T1_b_13"
"T1_b_g10_Stroma_14"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_14"	"T1_b_g10"	"Stroma"	"T1_b_14"	"T1_b_Stroma_T1_b_14"
"T1_b_g10_Stroma_15"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_15"	"T1_b_g10"	"Stroma"	"T1_b_15"	"T1_b_Stroma_T1_b_15"
"T1_b_g10_Stroma_16"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_16"	"T1_b_g10"	"Stroma"	"T1_b_16"	"T1_b_Stroma_T1_b_16"
"T1_b_g10_Stroma_17"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_17"	"T1_b_g10"	"Stroma"	"T1_b_17"	"T1_b_Stroma_T1_b_17"
"T1_b_g10_Stroma_20"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_20"	"T1_b_g10"	"Stroma"	"T1_b_20"	"T1_b_Stroma_T1_b_20"
"T1_b_g10_Stroma_21"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_21"	"T1_b_g10"	"Stroma"	"T1_b_21"	"T1_b_Stroma_T1_b_21"
"T1_b_g10_Stroma_22"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g10_Stroma_22"	"T1_b_g10"	"Stroma"	"T1_b_22"	"T1_b_Stroma_T1_b_22"
"T1_b_g11_Macrophage_1"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_1"	"T1_b_g11"	"Macrophage"	"T1_b_1"	"T1_b_Macrophage_T1_b_1"
"T1_b_g11_Macrophage_2"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_2"	"T1_b_g11"	"Macrophage"	"T1_b_2"	"T1_b_Macrophage_T1_b_2"
"T1_b_g11_Macrophage_3"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_3"	"T1_b_g11"	"Macrophage"	"T1_b_3"	"T1_b_Macrophage_T1_b_3"
"T1_b_g11_Macrophage_4"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_4"	"T1_b_g11"	"Macrophage"	"T1_b_4"	"T1_b_Macrophage_T1_b_4"
"T1_b_g11_Macrophage_5"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_5"	"T1_b_g11"	"Macrophage"	"T1_b_5"	"T1_b_Macrophage_T1_b_5"
"T1_b_g11_Macrophage_6"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_6"	"T1_b_g11"	"Macrophage"	"T1_b_6"	"T1_b_Macrophage_T1_b_6"
"T1_b_g11_Macrophage_7"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_7"	"T1_b_g11"	"Macrophage"	"T1_b_7"	"T1_b_Macrophage_T1_b_7"
"T1_b_g11_Macrophage_8"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_8"	"T1_b_g11"	"Macrophage"	"T1_b_8"	"T1_b_Macrophage_T1_b_8"
"T1_b_g11_Macrophage_9"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_9"	"T1_b_g11"	"Macrophage"	"T1_b_9"	"T1_b_Macrophage_T1_b_9"
"T1_b_g11_Macrophage_10"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_10"	"T1_b_g11"	"Macrophage"	"T1_b_10"	"T1_b_Macrophage_T1_b_10"
"T1_b_g11_Macrophage_11"	"PDAC_PseudoBulk_Slide_T1_b_metatable.txt"	1	"T1_b_g11_Macrophage_11"	"T1_b_g11"	"Macrophage"	"T1_b_11"	"T1_b_Macrophage_T1_b_11"
